,Bundesland,Landkreis,EWZ,lat,lon
96,Bayern,Lichtenfels (Landkreis),66777.0,50.1093356062236,11.116932493777744
97,Bayern,Lindau (Bodensee) (Landkreis),81148.0,47.605200758902434,9.882788609351174
98,Bayern,Main-Spessart (Landkreis),126523.0,49.993441926226815,9.662683997533836
99,Bayern,Memmingen (Kreisfreie Stadt),43470.0,47.97875965556211,10.162992179091981
100,Bayern,Miesbach (Landkreis),99189.0,47.74151188537079,11.809086379101775
101,Bayern,Miltenberg (Landkreis),128484.0,49.75717068293188,9.234727384855004
102,Bayern,Mühldorf a. Inn (Landkreis),114486.0,48.23926498111668,12.381628951740526
103,Bayern,München (Kreisfreie Stadt),1456039.0,48.1532011901127,11.547280785772099
104,Bayern,München (Landkreis),346433.0,48.07430221030086,11.6313567057531
105,Bayern,Neu-Ulm (Landkreis),172546.0,48.298099787566564,10.14123485196524
106,Bayern,Neuburg-Schrobenhausen (Landkreis),96164.0,48.6643458202691,11.197365892040693
107,Bayern,Neumarkt i.d. OPf. (Landkreis),132644.0,49.21589022357079,11.566634895832632
108,Bayern,Neustadt a.d. Aisch-Bad Windsheim (Landkreis),99641.0,49.56948375127312,10.465201968796947
109,Bayern,Neustadt a.d. Waldnaab (Landkreis),94486.0,49.68673073443137,12.09871341092474
110,Bayern,Nürnberg (Kreisfreie Stadt),515201.0,49.42683429723563,11.263096452201333
111,Bayern,Nürnberger Land (Landkreis),169752.0,49.49181305266651,11.369283928584125
112,Bayern,Oberallgäu (Landkreis),154568.0,47.57238642523324,10.258570749997043
113,Bayern,Ostallgäu (Landkreis),139278.0,47.769646609048046,10.639758094597909
114,Bayern,Passau (Kreisfreie Stadt),51781.0,48.582082223899725,13.415048707618206
115,Bayern,Passau (Landkreis),190504.0,48.55860904377717,13.366324793834648
116,Bayern,Pfaffenhofen a.d. Ilm (Landkreis),126244.0,48.596104561431076,11.524066227081885
117,Bayern,Regen (Landkreis),77489.0,49.02279964079402,13.099920393739884
118,Bayern,Regensburg (Kreisfreie Stadt),150894.0,49.012998689961,12.113727536283415
119,Bayern,Regensburg (Landkreis),192200.0,49.02133252031518,12.121458455618274
120,Bayern,Rhön-Grabfeld (Landkreis),79796.0,50.30218992541622,10.07659775804328
121,Bayern,Rosenheim (Kreisfreie Stadt),63080.0,47.844532941595105,12.109088929389033
122,Bayern,Rosenheim (Landkreis),259449.0,47.86874460237369,12.41695306378665
123,Bayern,Roth (Landkreis),126101.0,49.202825533404855,11.12382287167958
124,Bayern,Rottal-Inn (Landkreis),120371.0,48.424453519754344,12.867486222499714
125,Bayern,Schwabach (Kreisfreie Stadt),40781.0,49.3356113642185,11.023516264758921
126,Bayern,Schwandorf (Landkreis),146487.0,49.368416620602076,12.252256000494134
127,Bayern,Schweinfurt (Kreisfreie Stadt),53437.0,50.04700719114471,10.220861376254424
128,Bayern,Schweinfurt (Landkreis),115105.0,50.188632908450444,10.471149105369436
129,Bayern,Starnberg (Landkreis),135545.0,48.00596877874152,11.281737000554786
130,Bayern,Straubing (Kreisfreie Stadt),47586.0,48.880785361322964,12.57356371764822
131,Bayern,Straubing-Bogen (Landkreis),99838.0,48.89962411698495,12.58205530833701
132,Bayern,Tirschenreuth (Landkreis),72730.0,49.952307913244894,11.80702821206378
133,Bayern,Traunstein (Landkreis),176290.0,47.89429174237522,12.579528835746656
134,Bayern,Unterallgäu (Landkreis),142544.0,47.988798492771465,10.132178338857717
135,Bayern,Weiden i.d. OPf. (Kreisfreie Stadt),42543.0,49.669249524838044,12.154544734079073
136,Bayern,Weilheim-Schongau (Landkreis),134252.0,47.787576551338006,11.048231534019523
137,Bayern,Weißenburg-Gunzenhausen (Landkreis),94208.0,49.03263806190225,10.893720114842736
138,Bayern,Wunsiedel i. Fichtelgebirge (Landkreis),73485.0,50.090115264146775,12.041854442611676
139,Bayern,Würzburg (Kreisfreie Stadt),126635.0,49.784637156983614,9.94089928879843
140,Bayern,Würzburg (Landkreis),161340.0,49.737407800865284,9.927390731879807
141,Berlin,Berlin (Kreisfreie Stadt),3613495.0,52.501518866712644,13.402001294496564
142,Brandenburg,Barnim (Landkreis),180864.0,52.82303154357744,13.703435227640275
143,Brandenburg,Brandenburg an der Havel (Kreisfreie Stadt),71886.0,52.52946580047491,12.713744140951862
144,Brandenburg,Cottbus (Kreisfreie Stadt),101036.0,51.77257945276128,14.366328311560125
145,Brandenburg,Dahme-Spreewald (Landkreis),167319.0,52.04198615611107,13.82049801326566
146,Brandenburg,Elbe-Elster (Landkreis),103455.0,51.61214130290399,13.459801662159094
147,Brandenburg,Frankfurt (Oder) (Kreisfreie Stadt),58237.0,52.32476033913114,14.490322088802907
148,Brandenburg,Havelland (Landkreis),160710.0,52.62097119721817,12.628641018595346
149,Brandenburg,Märkisch-Oderland (Landkreis),192921.0,52.60667709869213,14.146801234731331
150,Brandenburg,Oberhavel (Landkreis),209893.0,52.936858516299864,13.407036373259276
151,Brandenburg,Oberspreewald-Lausitz (Landkreis),111122.0,51.615893190538124,13.94340543588731
152,Brandenburg,Oder-Spree (Landkreis),178347.0,52.24394123149196,14.219925782328698
153,Brandenburg,Ostprignitz-Ruppin (Landkreis),99368.0,52.86199828673974,12.219388898770616
154,Brandenburg,Potsdam (Kreisfreie Stadt),175710.0,52.42613375186798,13.028755758568135
155,Brandenburg,Potsdam-Mittelmark (Landkreis),213214.0,52.228160207039906,12.28121324745214
156,Brandenburg,Prignitz (Landkreis),77263.0,53.10929182748204,11.96178862117943
